YOR083W,WHI5,G1-specific transcriptional repressor WHI5,,1440,71,_group406
YOR085W,OST3,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST3 precursor,,4030,117,_group773
YOR089C,VPS21,Vacuolar protein sorting-associated protein 21,1EK0,8760,0,hart et al 113
YOR091W,TMA46,Translation machinery-associated protein 46,,4220,45,hart et al 335
YOR096W,RPS7A,40S ribosomal protein S7-A,,41000,0,_group332
YOR098C,NUP1,Nucleoporin NUP1,2BPT,468,21,hart et al 10
YOR101W,RAS1,Ras-like protein 1 precursor,,2050,106,hart et al 291
YOR103C,OST2,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2,,,,_group773
YOR104W,PIN2,[PSI+] induction protein 2,,996,69,_group1106
YOR105W,,,,3670,0,_group1030
YOR106W,VAM3,Syntaxin VAM3,1HS7,414,13,_group9
YOR108W,mitochondrial precursor,2-isopropylmalate synthase 2,,28800,38,hart et al 219
YOR109W,4,Inositol-1,,1520,68,_group809
YOR110W,TFC7,Transcription factor tau 55 kDa subunit,,2660,32,hart et al 67
YOR115C,TRS33,Transport protein particle 33 kDa subunit,,,,hart et al 25
YOR116C,RPO31,DNA-directed RNA polymerase III largest subunit,,6020,0,hart et al 1
YOR117W,RPT5,26S protease regulatory subunit 6A,,,,hart et al 2
YOR122C,PFY1,Profilin,1YPR,,,_group3
YOR123C,LEO1,RNA polymerase-associated protein LEO1,,1110,49,hart et al 15
YOR124C,UBP2,Ubiquitin carboxyl-terminal hydrolase 2,,2420,80,hart et al 80
YOR127W,RGA1,Rho-type GTPase-activating protein 1,,396,37,_group3
YOR132W,VPS17,Vacuolar protein sorting-associated protein 17,,7380,20,hart et al 73
YOR133W,EFT1,Elongation factor 2,,82700,155,hart et al 71
YOR134W,BAG7,Rho-GTPase-activating protein BAG7,,,,_group3
YOR136W,mitochondrial precursor,Isocitrate dehydrogenase [NAD] subunit 2,3BLX,43100,-364,hart et al 306
YOR138C,RUP1,UBA domain-containing protein RUP1,,5930,30,hart et al 136
YOR140W,SFL1,Flocculation suppression protein,,1040,23,_group1019
YOR141C,ARP8,Actin-like protein ARP8,,1010,199,hart et al 9
YOR142W,mitochondrial precursor,Succinyl-CoA ligase [ADP-forming] subunit alpha,,18400,1026,hart et al 227
YOR144C,ELG1,Telomere length regulation protein ELG1,,0,2,hart et al 48
YOR145C,PNO1,Pre-rRNA-processing protein PNO1,,,,hart et al 330
YOR148C,SPP2,Pre-mRNA-splicing factor SPP2,,752,0,doubleton48
YOR150W,mitochondrial precursor,60S ribosomal protein L23,,6730,-123,hart et al 398
YOR151C,RPB2,DNA-directed RNA polymerase II 140 kDa polypeptide,1TWF,18700,0,hart et al 1
YOR154W,SLP1,Uncharacterized protein YOR154W precursor,,3250,21,hart et al 355
YOR156C,NFI1,E3 SUMO-protein ligase SIZ2,,3170,19,_group55
YOR157C,PUP1,Proteasome component PUP1 precursor,1RYP,11400,254,hart et al 13
YOR158W,mitochondrial precursor,40S ribosomal protein PET123,,2010,54,hart et al 3
YOR159C,SME1,Small nuclear ribonucleoprotein E,,556,-80,hart et al 14
YOR160W,MTR10,mRNA transport regulator MTR10,,6340,68,_group881
YOR164C,,UPF0363 protein YOR164C,,5350,272,hart et al 127
YOR167C,RPS28A,40S ribosomal protein S28-A,,94500,117,_group968
YOR173W,DCS2,Protein DCS2,,1810,0,hart et al 226
YOR174W,MED4,RNA polymerase II mediator complex subunit 4,,1620,-157,hart et al 5
YOR176W,mitochondrial precursor,Ferrochelatase,1LBQ,22700,123,_group169
YOR177C,MPC54,Meiotic plaque component protein 54,,0,37,_group169
YOR178C,GAC1,Serine/threonine-protein phosphatase 1 regulatory subunit GAC1,,,,_group148
YOR179C,SYC1,Protein SYC1,,1430,287,hart et al 11
YOR180C,5)-Delta(2,Delta(3,,,,doubleton31
YOR181W,LAS17,Proline-rich protein LAS17,,8580,20,hart et al 32
YOR185C,GSP2,GTP-binding nuclear protein GSP2/CNR2,,2460,0,hart et al 77
YOR188W,MSB1,Morphogenesis-related protein MSB1,,172,41,_group1106
YOR189W,IES4,Ino eighty subunit 4,,538,-230,_group161
YOR191W,RIS1,ATP-dependent helicase RIS1,,,,_group582
YOR194C,TOA1,Transcription initiation factor IIA large subunit,"1NH2,1NH2",,,hart et al 259
YOR195W,SLK19,Kinetochore protein SLK19,,314,25,_group1106
YOR197W,MCA1,Metacaspase-1 precursor,,1400,19,_group492
YOR198C,BFR1,Nuclear segregation protein BFR1,,33400,128,_group559
YOR204W,DED1,ATP-dependent RNA helicase DED1,,,,hart et al 19
YOR206W,NOC2,Nucleolar complex protein 2,,29000,224,hart et al 20
YOR207C,RET1,DNA-directed RNA polymerase III 130 kDa polypeptide,,1950,25,hart et al 1
YOR208W,PTP2,Tyrosine-protein phosphatase 2,,149,3,_group468
YOR210W,RPB10,DNA-directed RNA polymerases I/II/III subunit 10,1TWF,5300,0,hart et al 1
YOR211C,mitochondrial precursor,Dynamin-like GTPase MGM1,,,,_group407
YOR212W,STE4,Guanine nucleotide-binding protein subunit beta,,2050,74,hart et al 192
YOR213C,SAS5,Something about silencing protein 5,,1800,68,hart et al 370
YOR217W,RFC1,Replication factor C subunit 1,1SXJ,2360,44,hart et al 48
YOR224C,II,DNA-directed RNA polymerases I,1TWF,6210,-5096,hart et al 1
YOR227W,,Uncharacterized protein YOR227W,,195,3,_group537
YOR229W,WTM2,Transcriptional modulator WTM2,,3750,52,hart et al 370
YOR230W,WTM1,Transcriptional modulator WTM1,,7750,62,hart et al 94
YOR231W,MKK1,MAP kinase kinase MKK1/SSP32,,1040,18,_group468
YOR232W,mitochondrial precursor,GrpE protein homolog,,,,_group530
YOR244W,ESA1,Histone acetyltransferase ESA1,"2RO0,1FY7",1170,208,hart et al 49
YOR249C,APC5,Anaphase-promoting complex subunit 5,,259,18,hart et al 23
YOR250C,CLP1,Protein CLP1,2NPI,0,9,hart et al 115
YOR251C,,Putative thiosulfate sulfurtransferase,,5770,296,hart et al 387
YOR253W,NAT5,N-terminal acetyltransferase A complex subunit NAT5,,2370,44,hart et al 69
YOR254C,SEC63,Protein translocation protein SEC63,,17700,-72,hart et al 112
YOR257W,CDC31,Cell division control protein 31,2DOQ,,,_group169
YOR259C,RPT4,26S protease subunit RPT4,,,,hart et al 2
YOR260W,GCD1,Translation initiation factor eIF-2B subunit gamma,,9530,1041,hart et al 26
YOR261C,RPN8,26S proteasome regulatory subunit RPN8,,19800,145,hart et al 2
YOR265W,RBL2,Tubulin-specific chaperone A,1QSD,1760,30,_group594
YOR267C,HRK1,Serine/threonine-protein kinase HRK1,,300,24,hart et al 56
YOR270C,vacuolar isoform,Vacuolar ATP synthase subunit a,,55700,44,hart et al 238
YOR272W,YTM1,Microtubule-associated protein YTM1,,6670,52,hart et al 20
YOR275C,RIM20,pH-response regulator protein palA/RIM20,,2880,27,_group455
YOR276W,CAF20,20 kDa cap-associated protein,,26900,-320,hart et al 75
YOR279C,RFM1,Repression factor of MSEs protein 1,,861,21,hart et al 313
YOR281C,PLP2,Phosducin-like protein 2,,7700,203,hart et al 331
YOR284W,HUA2,Protein HUA2,,1360,97,_group504
YOR290C,SNF2,Transcription regulatory protein SNF2,,217,0,hart et al 6
YOR294W,RRS1,Regulator of ribosome biosynthesis,,,,_group350
YOR297C,mitochondrial precursor,Import inner membrane translocase subunit TIM18,,4440,0,_group296
YOR298C-A,MBF1,Multiprotein-bridging factor 1,,47300,106,_group1
YOR303W,CPA1,Carbamoyl-phosphate synthase arginine-specific small chain,,2580,25,hart et al 244
YOR304C-A,,Uncharacterized protein YOR304C-A,,656,0,hart et al 309
YOR304W,ISW2,ISWI chromatin remodeling complex ATPase ISW2,,1520,16,hart et al 135
YOR308C,SNU66,66 kDa U4/U6.U5 small nuclear ribonucleoprotein component,,0,22,hart et al 12
YOR310C,NOP58,Nucleolar protein NOP58,,34700,38,hart et al 83
YOR312C,RPL20B,60S ribosomal protein L20,,0,-317,hart et al 57
YOR315W,SFG1,Superficial pseudohyphal growth protein 1,,0,26,hart et al 354
YOR317W,FAA1,Long-chain-fatty-acid--CoA ligase 1,,7470,-237,_group655
YOR319W,HSH49,Protein HSH49,,1240,87,hart et al 138
YOR323C,PRO2,Gamma-glutamyl phosphate reductase,1VLU,6920,106,hart et al 255
YOR326W,MYO2,Myosin-2,"1M45,1M46,2F6H",4340,168,hart et al 33
YOR327C,SNC2,Synaptobrevin homolog 2,,300,10,_group228
YOR329C,SCD5,Protein SCD5,,704,13,_group537
YOR330C,MIP1,DNA polymerase gamma,,377,17,_group510
YOR332W,VMA4,Vacuolar ATP synthase subunit E,,16100,10,hart et al 35
YOR340C,RPA43,DNA-dependent RNA polymerase 36 kDa polypeptide,,4070,-453,hart et al 1
YOR341W,RPA190,DNA-directed RNA polymerase I 190 kDa polypeptide,,2840,27,hart et al 1
YOR344C,TYE7,Serine-rich protein TYE7,,486,0,_group582
YOR346W,REV1,DNA repair protein REV1,2AQ4,521,0,hart et al 387
YOR349W,CIN1,Protein CIN1,,704,16,_group594
YOR351C,MEK1,Meiosis-specific serine/threonine-protein kinase MEK1,,,,_group314
YOR352W,,Uncharacterized protein YOR352W,,3510,18,hart et al 312
YOR353C,SOG2,Leucine-rich repeat-containing protein SOG2,,892,54,hart et al 243
YOR355W,GDS1,Protein GDS1,,2280,5,_group55
YOR358W,HAP5,Transcriptional activator HAP5,,450,-100,hart et al 177
YOR361C,PRT1,Eukaryotic translation initiation factor 3 90 kDa subunit,,47500,51,hart et al 19
YOR362C,PRE10,Proteasome component C1,1RYP,12000,53,hart et al 13
YOR363C,PIP2,Peroxisome proliferation transcriptional regulator,,0,3,doubleton5
YOR367W,SCP1,Transgelin,,1580,1300,_group521
YOR368W,RAD17,DNA damage checkpoint control protein RAD17,,189,0,_group184
YOR370C,MRS6,Rab proteins geranylgeranyltransferase component A,,23800,58,hart et al 113
YOR371C,GPB1,Guanine nucleotide-binding protein subunit beta 1,,1640,28,_group535
YOR372C,NDD1,Nuclear division defective protein 1,,799,6,_group388
YOR373W,NUD1,Protein NUD1,,892,32,_group169
YOR375C,GDH1,NADP-specific glutamate dehydrogenase 1,,77500,0,hart et al 322
YOR386W,mitochondrial precursor,Deoxyribodipyrimidine photo-lyase,,688,28,hart et al 37
YOR389W,,Uncharacterized protein YOR389W precursor,,,,_group1160
YPL001W,HAT1,Histone acetyltransferase type B catalytic subunit,1BOB,,,hart et al 17
YPL002C,SNF8,Vacuolar sorting protein SNF8,1U5T,1040,96,hart et al 188
YPL003W,ULA1,NEDD8-activating enzyme E1 regulatory subunit,,,,hart et al 272
YPL004C,LSP1,Sphingolipid long chain base-responsive protein LSP1,,104000,389,hart et al 82
YPL007C,TFC8,Transcription factor tau 60 kDa subunit,2J04,2070,44,hart et al 67
YPL008W,CHL1,Probable ATP-dependent RNA helicase CHL1,,98.9,67,_group600
YPL010W,RET3,Coatomer subunit zeta,,,,hart et al 18
YPL011C,TAF3,Transcription initiation factor TFIID subunit 3,,3300,40,hart et al 7
YPL012W,RRP12,Ribosomal RNA-processing protein 12,,8170,0,_group166
YPL013C,MRPS16,Mitochondrial ribosomal protein S16,,0,59,hart et al 3
YPL016W,SWI1,Transcription regulatory protein SWI1,1KN5,92.3,6,hart et al 6
YPL018W,CTF19,Central kinetochore subunit CTF19,,1250,-116,hart et al 24
YPL020C,ULP1,Ubiquitin-like-specific protease 1,1EUV,377,21,hart et al 10
YPL022W,RAD1,DNA repair protein RAD1,,1400,67,hart et al 154
YPL023C,MET12,Methylenetetrahydrofolate reductase 1,,,,hart et al 234
YPL024W,RMI1,RecQ-mediated genome instability protein 1,,1500,0,_group55
YPL029W,mitochondrial precursor,ATP-dependent RNA helicase SUV3,,1440,44,hart et al 191
YPL031C,PHO85,Cyclin-dependent protein kinase PHO85,2PMI,6160,217,hart et al 18
YPL037C,EGD1,Nascent polypeptide-associated complex subunit beta-1,,18000,-103,hart et al 264
YPL038W,MET31,Transcriptional regulator MET31,,521,95,_group999
YPL042C,SSN3,Meiotic mRNA stability protein kinase SSN3,,,,hart et al 5
YPL043W,NOP4,Nucleolar protein 4,,4990,22,_group526
YPL045W,VPS16,Vacuolar protein sorting-associated protein 16,,1300,30,hart et al 60
YPL046C,ELC1,Elongin-C,1HV2,538,5,hart et al 303
YPL047W,SGF11,SAGA-associated factor 11,,672,21,hart et al 396
YPL048W,CAM1,Elongation factor 1-gamma 1,1NHY,60900,45,hart et al 118
YPL049C,DIG1,Down-regulator of invasive growth 1,,1460,26,hart et al 87
YPL050C,MNN9,Mannan polymerase complexes MNN9 subunit,,1630,7,hart et al 36
YPL051W,ARL3,ADP-ribosylation factor-like protein 3,,1920,72,_group794
YPL055C,LGE1,Transcriptional regulatory protein LGE1,,2060,15,hart et al 210
YPL063W,mitochondrial precursor,Import inner membrane translocase subunit TIM50,,2400,39,_group530
YPL065W,VPS28,Vacuolar protein sorting-associated protein 28,"2CAZ,2J9U",1420,259,hart et al 116
YPL066W,,Uncharacterized protein YPL066W,,396,20,hart et al 88
YPL070W,MUK1,Protein MUK1,,,,hart et al 73
YPL074W,YTA6,Probable 26S protease subunit YTA6,,259,40,_group537
YPL075W,GCR1,Glycolytic genes transcriptional activator GCR1,,259,36,_group502
YPL078C,mitochondrial precursor,ATP synthase subunit 4,,12900,0,_group467
YPL082C,MOT1,TATA-binding protein-associated factor MOT1,,6560,60,hart et al 61
YPL083C,SEN54,tRNA-splicing endonuclease subunit SEN54,,531,25,_group463
YPL084W,BRO1,Vacuolar sorting protein BRO1,1ZB1,10200,27,_group868
YPL085W,SEC16,Multidomain vesicle coat protein,,358,0,hart et al 120
YPL086C,ELP3,Elongator complex protein 3,,4760,32,hart et al 66
YPL088W,,Putative aryl-alcohol dehydrogenase YPL088W,,,,hart et al 18
YPL089C,RLM1,Transcription factor RLM1,,736,32,_group468
YPL090C,RPS6A,40S ribosomal protein S6,,66000,100,hart et al 63
YPL093W,NOG1,Nucleolar GTP-binding protein 1,,28000,28,hart et al 30
YPL094C,SEC62,Translocation protein SEC62,,16500,157,hart et al 112
YPL096W,PNG1,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,1X3Z,4850,108,_group228
YPL101W,ELP4,Elongator complex protein 4,,358,75,hart et al 66
YPL105C,,Uncharacterized protein YPL105C,,830,6,hart et al 19
YPL106C,SSE1,Heat shock protein homolog SSE1,3D2F,71700,101,hart et al 150
YPL111W,CAR1,Arginase,,42800,69,_group397
YPL115C,BEM3,GTPase-activating protein BEM3,,752,60,_group3
YPL118W,MRP51,Mitochondrial 40S ribosomal protein MRP51,,656,16,hart et al 3
YPL120W,VPS30,Vacuolar protein sorting-associated protein 30,,2490,24,hart et al 131
YPL121C,MEI5,Meiosis protein 5,,,,_group582
YPL122C,TFB2,RNA polymerase II transcription factor B subunit 2,,8900,46,_group582
YPL124W,SPC29,Protein NIP29,,,,_group169
YPL125W,KAP120,Importin beta-like protein KAP120,,6300,214,_group10
YPL126W,NAN1,Nucleolar protein NAN1,,6560,55,hart et al 4
YPL127C,HHO1,Histone H1,"1UST,1USS",6560,35,_group1162
YPL128C,TBF1,Protein TBF1,,6380,46,hart et al 151
YPL129W,TAF14,Transcription initiation factor TFIID subunit 14,,3120,251,hart et al 173
YPL131W,RPL5,60S ribosomal protein L5,,,,_group526
YPL135W,mitochondrial precursor,Iron sulfur cluster assembly protein 1,,10800,25,_group843
YPL137C,GIP3,GLC7-interacting protein 3,,656,0,hart et al 11
YPL138C,SPP1,COMPASS component SPP1,,1680,40,hart et al 52
YPL139C,UME1,Transcriptional regulatory protein UME1,,3040,-123,hart et al 22
YPL140C,MKK2,MAP kinase kinase MKK2/SSP33,,1950,29,_group468
YPL146C,NOP53,Uncharacterized protein YPL146C,,1600,33,hart et al 91
YPL147W,PXA1,Peroxisomal long-chain fatty acid import protein 2,,,,_group943
YPL149W,ATG5,Autophagy protein 5,2DYO,606,-629,_group403
YPL151C,PRP46,Pre-mRNA-splicing factor PRP46,,1770,124,hart et al 16
YPL152W,RRD2,Serine/threonine-protein phosphatase 2A activator 2,2IXN,2430,-1019,hart et al 223
YPL153C,RAD53,Serine/threonine-protein kinase RAD53,"1G6G,1QU5",6900,2,hart et al 90
YPL154C,PEP4,Saccharopepsin precursor,1DPJ,,,hart et al 130
YPL155C,KIP2,Kinesin-like protein KIP2,,656,-394,_group494
YPL160W,cytoplasmic,Leucyl-tRNA synthetase,,158000,81,doubleton2
YPL161C,BEM4,Bud emergence protein 4,,6330,39,_group3
YPL164C,MLH3,DNA mismatch repair protein MLH3,,,,_group1049
YPL166W,ATG29,Autophagy-related protein 29,,752,48,hart et al 105
YPL167C,REV3,DNA polymerase zeta catalytic subunit,,,,hart et al 47
YPL169C,MEX67,mRNA export factor MEX67,"1OF5,2JP7",2830,41,hart et al 58
YPL171C,OYE3,NADPH dehydrogenase 3,,,,hart et al 372
YPL173W,mitochondrial precursor,60S ribosomal protein L40,,,,hart et al 8
YPL174C,NIP100,Protein NIP80,,238,10,_group396
YPL177C,CUP9,Homeobox protein CUP9,,521,27,_group182
YPL178W,CBC2,Nuclear cap-binding protein subunit 2,,6200,87,hart et al 204
YPL180W,TCO89,Target of rapamycin complex 1 subunit TCO89,,243,0,_group31
YPL181W,CTI6,Transcriptional regulatory protein CTI6,,1590,29,hart et al 22
YPL183C,,WD repeat protein YPL183C,,3450,21,hart et al 346
YPL183W-A,mitochondrial precursor,60S ribosomal protein YPL183W-A,,538,2298,_group632
YPL187W,MF(ALPHA)1,Mating factor alpha-1 precursor,,,,_group701
YPL190C,NAB3,Nuclear polyadenylated RNA-binding protein 3,,5830,38,hart et al 111
YPL194W,DDC1,DNA damage checkpoint protein 1,,238,16,hart et al 191
YPL195W,APL5,AP-3 complex subunit delta,,13500,331,hart et al 99
YPL198W,RPL7B,60S ribosomal protein L7-B,,7080,82,hart et al 228
YPL203W,TPK2,cAMP-dependent protein kinase type 2,,2220,25,hart et al 97
YPL204W,HRR25,Casein kinase I homolog HRR25,,10300,25,hart et al 89
YPL208W,RKM1,Ribosomal N-lysine methyltransferase 1,,4800,29,hart et al 175
YPL209C,IPL1,Spindle assembly checkpoint kinase,,149,78,_group867
YPL210C,SRP72,Signal recognition particle subunit SRP72,,11800,53,hart et al 54
YPL211W,NIP7,60S ribosome subunit biogenesis protein NIP7,,5170,40,hart et al 44
YPL212C,PUS1,tRNA pseudouridine synthase 1,,8130,151,_group718
YPL213W,LEA1,U2 small nuclear ribonucleoprotein A',,3630,175,hart et al 12
YPL215W,mitochondrial precursor,Protein CBP3,,14200,0,doubleton29
YPL217C,BMS1,Ribosome biogenesis protein BMS1,,,,hart et al 4
YPL218W,SAR1,GTP-binding protein SAR1,1M2O,,,_group701
YPL219W,PCL8,PHO85 cyclin 8,,396,14,hart et al 18
YPL220W,RPL1A,60S ribosomal protein L1,,116000,76,_group949
YPL225W,,UPF0368 protein YPL225W,2JYN,37500,34,hart et al 212
YPL228W,CET1,mRNA capping enzyme subunit beta,1D8H,3900,33,hart et al 224
YPL231W,FAS2,Fatty acid synthase subunit alpha,2UV8,17000,19,hart et al 325
YPL232W,SSO1,Protein SSO1,"1FIO,3B5N",450,14,_group228
YPL233W,NSL1,Kinetochore-associated protein NSL1,,3710,26,hart et al 101
YPL234C,TFP3,Vacuolar ATP synthase subunit c',,538,75,_group587
YPL235W,RVB2,RuvB-like protein 2,,3030,250,hart et al 9
YPL237W,SUI3,Eukaryotic translation initiation factor 2 subunit beta,,,,hart et al 26
YPL239W,YAR1,Ankyrin repeat-containing protein YAR1,,13100,25,hart et al 63
YPL240C,HSP82,ATP-dependent molecular chaperone HSP82,"2IWX,1USV",445000,0,hart et al 123
YPL242C,IQG1,Ras GTPase-activating-like protein IQG1,,279,-614,_group3
YPL243W,SRP68,Signal recognition particle subunit SRP68,,6280,37,hart et al 54
YPL248C,GAL4,Regulatory protein GAL4,"1D66,1HBW",166,0,_group1
YPL249C,GYP5,GTPase-activating protein GYP5,,1940,-175,hart et al 103
YPL249C-A,RPL36B,60S ribosomal protein L36-B,,5370,0,_group762
YPL250C,ICY2,Protein ICY2,,450,-197,_group1106
YPL253C,VIK1,Spindle pole body-associated protein VIK1,2O0A,,,_group563
YPL254W,HFI1,Transcriptional coactivator HFI1/ADA1,,7950,28,hart et al 7
YPL255W,BBP1,Protein BBP1,,922,0,_group169
YPL256C,CLN2,G1/S-specific cyclin CLN2,,1270,5,hart et al 43
YPL259C,APM1,AP-1 complex subunit mu-1,,4420,37,hart et al 68
YPL266W,DIM1,Dimethyladenosine transferase,,,,hart et al 330
YPL267W,ACM1,APC/C-CDH1 modulator 1,,688,5,_group1106
YPL268W,5-bisphosphate phosphodiesterase 1,1-phosphatidylinositol-4,,0,3,_group673
YPL269W,KAR9,Karyogamy protein KAR9,,656,30,_group494
YPR007C,REC8,Meiotic recombination protein REC8,,,,_group1159
YPR010C,RPA135,DNA-directed RNA polymerase I 135 kDa polypeptide,,14100,0,hart et al 1
YPR016C,TIF6,Eukaryotic translation initiation factor 6,1G62,18600,69,hart et al 30
YPR017C,DSS4,Protein DSS4,,1500,154,hart et al 62
YPR018W,RLF2,Chromatin assembly factor 1 subunit p90,,1590,24,hart et al 134
YPR019W,MCM4,Cell division control protein 54,,8800,-260,_group787
YPR023C,EAF3,Chromatin modification-related protein EAF3,,1890,70,hart et al 49
YPR025C,CCL1,Cyclin CCL1,,8700,84,hart et al 53
YPR028W,YOP1,Protein YOP1,,1760,0,_group28
YPR029C,APL4,AP-1 complex subunit gamma-1,,4850,27,hart et al 68
YPR030W,CSR2,Transcription factor CSR2,,,,_group1106
YPR031W,NTO1,NuA3 HAT complex component NTO1,,172,12,hart et al 275
YPR032W,SRO7,Protein SNI1,2OAJ,0,46,_group228
YPR034W,ARP7,Actin-like protein ARP7,,1360,762,hart et al 6
YPR036W,VMA13,Vacuolar ATP synthase subunit H,1HO8,22500,223,hart et al 35
YPR040W,TIP41,Type 2A phosphatase activator TIP41,,5710,129,_group253
YPR041W,TIF5,Eukaryotic translation initiation factor 5,2FUL,48300,186,hart et al 19
YPR046W,MCM16,Central kinetochore subunit MCM16,,279,104,hart et al 24
YPR048W,TAH18,Probable NADPH reductase TAH18,,,,hart et al 276
YPR049C,ATG11,Autophagy-related protein 11,,85.5,73,hart et al 105
YPR051W,MAK3,N-terminal acetyltransferase C complex catalytic subunit MAK3,,1940,235,hart et al 147
YPR052C,NHP6A,Nonhistone chromosomal protein 6A,1CG7,3870,0,_group340
YPR054W,SMK1,Sporulation-specific mitogen-activated protein kinase SMK1,,,,_group812
YPR055W,SEC8,Exocyst complex component SEC8,,,,hart et al 42
YPR056W,TFB4,RNA polymerase II transcription factor B subunit 4,,4630,13,hart et al 53
YPR057W,BRR1,Pre-mRNA-splicing factor BRR1,,1870,-175,hart et al 14
YPR066W,UBA3,NEDD8-activating enzyme E1 catalytic subunit,,752,30,hart et al 272
YPR069C,SPE3,Spermidine synthase,,,,hart et al 263
YPR070W,MED1,RNA polymerase II mediator complex subunit 1,,4670,25,hart et al 5
